text_id,outcome,effect,value
text57-CS-LONG-2603.00079v1,AR,Inst_x_Bibliometrics,-0.11666666666666665
text58-CS-LONG-2603.01023v1,AR,Inst_x_Bibliometrics,-0.2666666666666666
text59-CS-LONG-2602.19401v1,AR,Inst_x_Bibliometrics,-0.10000000000000002
text60-CS-LONG-2602.18518v1,AR,Inst_x_Bibliometrics,0.0
text61-PHY-LONG-2602.03885v1,AR,Inst_x_Bibliometrics,0.0
text62-PHY-LONG-2511.21971v1,AR,Inst_x_Bibliometrics,0.2333333333333333
text63-PHY-LONG-2512.18015v1,AR,Inst_x_Bibliometrics,0.08333333333333333
text64-PHY-LONG-2602.23683v1,AR,Inst_x_Bibliometrics,-0.16666666666666666
text65-PHY-LONG-2601.13267v1,AR,Inst_x_Bibliometrics,0.05000000000000001
text66-PHY-LONG-2512.24566v1,AR,Inst_x_Bibliometrics,0.0
text67-PHY-LONG-2602.07636v2,AR,Inst_x_Bibliometrics,0.01666666666666668
text68-PHY-LONG-2512.18130v1,AR,Inst_x_Bibliometrics,-0.01666666666666668
text69-PHY-LONG-2602.17389v1,AR,Inst_x_Bibliometrics,-0.016666666666666646
text70-PHY-LONG-2602.08188v1,AR,Inst_x_Bibliometrics,-0.06666666666666665
text71-MATH-LONG-2511.12781v1,AR,Inst_x_Bibliometrics,-0.03333333333333336
text72-MATH-LONG-2602.06095v1,AR,Inst_x_Bibliometrics,-0.18333333333333335
text73-MATH-LONG-2511.18101v1,AR,Inst_x_Bibliometrics,0.19999999999999998
text74-MATH-LONG-2512.15978v1,AR,Inst_x_Bibliometrics,-0.06666666666666665
text75-MATH-LONG-2511.22140v1,AR,Inst_x_Bibliometrics,0.0833333333333333
text76-MATH-LONG-2602.20441v1,AR,Inst_x_Bibliometrics,-0.01666666666666668
text77-MATH-LONG-2601.20851v2,AR,Inst_x_Bibliometrics,-0.06666666666666665
text78-MATH-LONG-2512.17595v1,AR,Inst_x_Bibliometrics,-0.05000000000000001
text79-MATH-LONG-2512.10129v1,AR,Inst_x_Bibliometrics,0.15000000000000002
text80-MATH-LONG-2512.10507v1,AR,Inst_x_Bibliometrics,-0.01666666666666668
text01-BIO-SHORT-2505.02276v1,q01,BF_minus_WM,0.0
text02-BIO-SHORT-2507.04575v1,q01,BF_minus_WM,0.0
text03-BIO-SHORT-2505.11568v3,q01,BF_minus_WM,0.00833333333333334
text04-BIO-SHORT-2507.08385v1,q01,BF_minus_WM,-0.008333333333333323
text05-BIO-SHORT-2504.10973v1,q01,BF_minus_WM,0.04999999999999997
text06-BIO-SHORT-2506.14789v1,q01,BF_minus_WM,0.0
text07-BIO-SHORT-2506.13576v3,q01,BF_minus_WM,0.025000000000000005
text08-BIO-SHORT-2503.19923v2,q01,BF_minus_WM,-0.025000000000000005
text09-BIO-SHORT-2602.00019v1,q01,BF_minus_WM,-0.00833333333333334
text10-BIO-SHORT-2506.13817v1,q01,BF_minus_WM,0.025000000000000005
text11-CS-SHORT-2506.09194v1,q01,BF_minus_WM,0.033333333333333326
text12-CS-SHORT-2512.19717v1,q01,BF_minus_WM,-0.00833333333333334
text13-CS-SHORT-2510.04124v5,q01,BF_minus_WM,0.0
text14-CS-SHORT-2509.13349v2,q01,BF_minus_WM,-0.016666666666666663
text15-CS-SHORT-2602.03870v1,q01,BF_minus_WM,0.00833333333333334
text16-CS-SHORT-2509.06033v1,q01,BF_minus_WM,0.041666666666666664
text17-CS-SHORT-2509.16294v1,q01,BF_minus_WM,-0.04166666666666665
text18-CS-SHORT-2507.09492v1,q01,BF_minus_WM,-0.041666666666666664
text19-CS-SHORT-2509.14600v1,q01,BF_minus_WM,0.0
text20-CS-SHORT-2503.14899v1,q01,BF_minus_WM,-0.06666666666666665
text21-PHY-SHORT-2601.23079v1,q01,BF_minus_WM,0.0
text22-PHY-SHORT-2601.23047v1,q01,BF_minus_WM,0.033333333333333326
text23-PHY-SHORT-2601.23057v1,q01,BF_minus_WM,1.850371707708594e-17
text24-PHY-SHORT-2509.16741v1,q01,BF_minus_WM,0.00833333333333334
text25-PHY-SHORT-2507.08042v1,q01,BF_minus_WM,0.19999999999999998
text26-PHY-SHORT-2512.23538v1,q01,BF_minus_WM,0.0
text27-PHY-SHORT-2510.18500v1,q01,BF_minus_WM,0.06666666666666667
text28-PHY-SHORT-2508.20431v1,q01,BF_minus_WM,0.00833333333333334
text29-PHY-SHORT-2509.06825v1,q01,BF_minus_WM,0.0
text30-PHY-SHORT-2509.17653v2,q01,BF_minus_WM,0.0
text31-MATH-SHORT-2511.03536v1,q01,BF_minus_WM,-0.025000000000000005
text32-MATH-SHORT-2603.02088v1,q01,BF_minus_WM,0.041666666666666664
text33-MATH-SHORT-2512.22134v3,q01,BF_minus_WM,-0.09999999999999999
text34-MATH-SHORT-2509.00532v1,q01,BF_minus_WM,-0.17500000000000004
text35-MATH-SHORT-2512.06844v1,q01,BF_minus_WM,0.041666666666666664
text36-MATH-SHORT-2503.09380v2,q01,BF_minus_WM,-0.10833333333333332
text37-MATH-SHORT-2510.26426v1,q01,BF_minus_WM,0.0
text38-MATH-SHORT-2512.04101v1,q01,BF_minus_WM,-0.05000000000000001
text39-MATH-SHORT-2506.11609v2,q01,BF_minus_WM,0.0833333333333333
text40-MATH-SHORT-2507.15879v2,q01,BF_minus_WM,0.0
text41-BIO-LONG-2512.06709v1,q01,BF_minus_WM,-0.025000000000000005
text42-BIO-LONG-2503.07104v1,q01,BF_minus_WM,0.016666666666666663
text43-BIO-LONG-2506.16577v1,q01,BF_minus_WM,0.0
text44-BIO-LONG-2505.20052v1,q01,BF_minus_WM,0.0
text45-BIO-LONG-2507.17897v4,q01,BF_minus_WM,-0.00833333333333334
text46-BIO-LONG-2505.05863v1,q01,BF_minus_WM,-0.008333333333333323
text47-BIO-LONG-2505.21094v1,q01,BF_minus_WM,0.16666666666666666
text48-BIO-LONG-2602.16750v1,q01,BF_minus_WM,0.0
text49-BIO-LONG-2511.10014v1,q01,BF_minus_WM,0.016666666666666663
text50-BIO-LONG-2603.01054v1,q01,BF_minus_WM,-0.00833333333333334
text51-CS-LONG-2602.11588v1,q01,BF_minus_WM,0.0
text52-CS-LONG-2602.15675v1,q01,BF_minus_WM,0.0
text53-CS-LONG-2603.02012v1,q01,BF_minus_WM,0.0
text54-CS-LONG-2602.23006v1,q01,BF_minus_WM,-0.11666666666666665
text55-CS-LONG-2602.21625v1,q01,BF_minus_WM,-0.05833333333333331
text56-CS-LONG-2602.13713v1,q01,BF_minus_WM,0.0
text57-CS-LONG-2603.00079v1,q01,BF_minus_WM,-0.00833333333333334
text58-CS-LONG-2603.01023v1,q01,BF_minus_WM,0.0
text59-CS-LONG-2602.19401v1,q01,BF_minus_WM,-0.033333333333333326
text60-CS-LONG-2602.18518v1,q01,BF_minus_WM,0.08333333333333333
text61-PHY-LONG-2602.03885v1,q01,BF_minus_WM,0.0
text62-PHY-LONG-2511.21971v1,q01,BF_minus_WM,-0.04999999999999999
text63-PHY-LONG-2512.18015v1,q01,BF_minus_WM,0.0
text64-PHY-LONG-2602.23683v1,q01,BF_minus_WM,0.0
text65-PHY-LONG-2601.13267v1,q01,BF_minus_WM,0.041666666666666664
text66-PHY-LONG-2512.24566v1,q01,BF_minus_WM,-0.016666666666666663
text67-PHY-LONG-2602.07636v2,q01,BF_minus_WM,-0.008333333333333323
text68-PHY-LONG-2512.18130v1,q01,BF_minus_WM,0.0
text69-PHY-LONG-2602.17389v1,q01,BF_minus_WM,0.06666666666666665
text70-PHY-LONG-2602.08188v1,q01,BF_minus_WM,-0.03333333333333335
text71-MATH-LONG-2511.12781v1,q01,BF_minus_WM,-0.033333333333333326
text72-MATH-LONG-2602.06095v1,q01,BF_minus_WM,0.008333333333333331
text73-MATH-LONG-2511.18101v1,q01,BF_minus_WM,-0.01666666666666668
text74-MATH-LONG-2512.15978v1,q01,BF_minus_WM,0.033333333333333326
text75-MATH-LONG-2511.22140v1,q01,BF_minus_WM,0.0
text76-MATH-LONG-2602.20441v1,q01,BF_minus_WM,0.0
text77-MATH-LONG-2601.20851v2,q01,BF_minus_WM,-0.033333333333333326
text78-MATH-LONG-2512.17595v1,q01,BF_minus_WM,0.00833333333333334
text79-MATH-LONG-2512.10129v1,q01,BF_minus_WM,-0.008333333333333323
text80-MATH-LONG-2512.10507v1,q01,BF_minus_WM,0.0
text01-BIO-SHORT-2505.02276v1,q01,HI_minus_LI,0.0
text02-BIO-SHORT-2507.04575v1,q01,HI_minus_LI,0.0
text03-BIO-SHORT-2505.11568v3,q01,HI_minus_LI,-0.00833333333333334
text04-BIO-SHORT-2507.08385v1,q01,HI_minus_LI,-0.05833333333333333
text05-BIO-SHORT-2504.10973v1,q01,HI_minus_LI,0.0
text06-BIO-SHORT-2506.14789v1,q01,HI_minus_LI,0.0
text07-BIO-SHORT-2506.13576v3,q01,HI_minus_LI,0.12499999999999999
text08-BIO-SHORT-2503.19923v2,q01,HI_minus_LI,0.05833333333333333
text09-BIO-SHORT-2602.00019v1,q01,HI_minus_LI,0.00833333333333334
text10-BIO-SHORT-2506.13817v1,q01,HI_minus_LI,0.025000000000000005
text11-CS-SHORT-2506.09194v1,q01,HI_minus_LI,-0.0666666666666667
text12-CS-SHORT-2512.19717v1,q01,HI_minus_LI,0.075
text13-CS-SHORT-2510.04124v5,q01,HI_minus_LI,0.0
text14-CS-SHORT-2509.13349v2,q01,HI_minus_LI,1.850371707708594e-17
text15-CS-SHORT-2602.03870v1,q01,HI_minus_LI,0.00833333333333334
text16-CS-SHORT-2509.06033v1,q01,HI_minus_LI,0.024999999999999984
text17-CS-SHORT-2509.16294v1,q01,HI_minus_LI,0.008333333333333323
text18-CS-SHORT-2507.09492v1,q01,HI_minus_LI,-0.041666666666666664
text19-CS-SHORT-2509.14600v1,q01,HI_minus_LI,-0.16666666666666666
text20-CS-SHORT-2503.14899v1,q01,HI_minus_LI,0.09999999999999998
text21-PHY-SHORT-2601.23079v1,q01,HI_minus_LI,0.0
text22-PHY-SHORT-2601.23047v1,q01,HI_minus_LI,-0.033333333333333326
text23-PHY-SHORT-2601.23057v1,q01,HI_minus_LI,-0.016666666666666663
text24-PHY-SHORT-2509.16741v1,q01,HI_minus_LI,0.00833333333333334
text25-PHY-SHORT-2507.08042v1,q01,HI_minus_LI,-0.2333333333333333
text26-PHY-SHORT-2512.23538v1,q01,HI_minus_LI,0.0
text27-PHY-SHORT-2510.18500v1,q01,HI_minus_LI,0.09999999999999999
text28-PHY-SHORT-2508.20431v1,q01,HI_minus_LI,0.00833333333333334
text29-PHY-SHORT-2509.06825v1,q01,HI_minus_LI,0.0
text30-PHY-SHORT-2509.17653v2,q01,HI_minus_LI,0.16666666666666666
text31-MATH-SHORT-2511.03536v1,q01,HI_minus_LI,-0.025000000000000005
text32-MATH-SHORT-2603.02088v1,q01,HI_minus_LI,-0.041666666666666664
text33-MATH-SHORT-2512.22134v3,q01,HI_minus_LI,0.13333333333333333
text34-MATH-SHORT-2509.00532v1,q01,HI_minus_LI,0.04166666666666665
text35-MATH-SHORT-2512.06844v1,q01,HI_minus_LI,0.041666666666666664
text36-MATH-SHORT-2503.09380v2,q01,HI_minus_LI,-0.041666666666666664
text37-MATH-SHORT-2510.26426v1,q01,HI_minus_LI,-0.06666666666666665
text38-MATH-SHORT-2512.04101v1,q01,HI_minus_LI,0.05000000000000001
text39-MATH-SHORT-2506.11609v2,q01,HI_minus_LI,0.033333333333333326
text40-MATH-SHORT-2507.15879v2,q01,HI_minus_LI,0.0
text41-BIO-LONG-2512.06709v1,q01,HI_minus_LI,0.025000000000000005
text42-BIO-LONG-2503.07104v1,q01,HI_minus_LI,-0.06666666666666667
text43-BIO-LONG-2506.16577v1,q01,HI_minus_LI,0.0
text44-BIO-LONG-2505.20052v1,q01,HI_minus_LI,0.0
text45-BIO-LONG-2507.17897v4,q01,HI_minus_LI,0.00833333333333334
text46-BIO-LONG-2505.05863v1,q01,HI_minus_LI,-0.041666666666666685
text47-BIO-LONG-2505.21094v1,q01,HI_minus_LI,0.16666666666666666
text48-BIO-LONG-2602.16750v1,q01,HI_minus_LI,0.0
text49-BIO-LONG-2511.10014v1,q01,HI_minus_LI,-0.016666666666666663
text50-BIO-LONG-2603.01054v1,q01,HI_minus_LI,-0.00833333333333334
text51-CS-LONG-2602.11588v1,q01,HI_minus_LI,0.0
text52-CS-LONG-2602.15675v1,q01,HI_minus_LI,0.0
text53-CS-LONG-2603.02012v1,q01,HI_minus_LI,0.0
text54-CS-LONG-2602.23006v1,q01,HI_minus_LI,-0.033333333333333326
text55-CS-LONG-2602.21625v1,q01,HI_minus_LI,0.00833333333333334
text56-CS-LONG-2602.13713v1,q01,HI_minus_LI,0.0
text57-CS-LONG-2603.00079v1,q01,HI_minus_LI,-0.00833333333333334
text58-CS-LONG-2603.01023v1,q01,HI_minus_LI,0.0
text59-CS-LONG-2602.19401v1,q01,HI_minus_LI,-0.033333333333333326
text60-CS-LONG-2602.18518v1,q01,HI_minus_LI,0.01666666666666668
text61-PHY-LONG-2602.03885v1,q01,HI_minus_LI,0.0
text62-PHY-LONG-2511.21971v1,q01,HI_minus_LI,0.09999999999999999
text63-PHY-LONG-2512.18015v1,q01,HI_minus_LI,0.0
text64-PHY-LONG-2602.23683v1,q01,HI_minus_LI,0.0
text65-PHY-LONG-2601.13267v1,q01,HI_minus_LI,0.05833333333333335
text66-PHY-LONG-2512.24566v1,q01,HI_minus_LI,0.04999999999999999
text67-PHY-LONG-2602.07636v2,q01,HI_minus_LI,-0.07499999999999997
text68-PHY-LONG-2512.18130v1,q01,HI_minus_LI,0.0
text69-PHY-LONG-2602.17389v1,q01,HI_minus_LI,-0.01666666666666668
text70-PHY-LONG-2602.08188v1,q01,HI_minus_LI,0.016666666666666663
text71-MATH-LONG-2511.12781v1,q01,HI_minus_LI,-0.06666666666666665
text72-MATH-LONG-2602.06095v1,q01,HI_minus_LI,-0.008333333333333331
text73-MATH-LONG-2511.18101v1,q01,HI_minus_LI,-0.01666666666666668
text74-MATH-LONG-2512.15978v1,q01,HI_minus_LI,0.033333333333333326
text75-MATH-LONG-2511.22140v1,q01,HI_minus_LI,0.0
text76-MATH-LONG-2602.20441v1,q01,HI_minus_LI,0.0
text77-MATH-LONG-2601.20851v2,q01,HI_minus_LI,0.033333333333333326
text78-MATH-LONG-2512.17595v1,q01,HI_minus_LI,0.00833333333333334
text79-MATH-LONG-2512.10129v1,q01,HI_minus_LI,0.09166666666666666
text80-MATH-LONG-2512.10507v1,q01,HI_minus_LI,0.0
text01-BIO-SHORT-2505.02276v1,q01,HP_minus_LP,0.0
text02-BIO-SHORT-2507.04575v1,q01,HP_minus_LP,0.0
text03-BIO-SHORT-2505.11568v3,q01,HP_minus_LP,0.00833333333333334
text04-BIO-SHORT-2507.08385v1,q01,HP_minus_LP,0.14166666666666666
text05-BIO-SHORT-2504.10973v1,q01,HP_minus_LP,0.06666666666666665
text06-BIO-SHORT-2506.14789v1,q01,HP_minus_LP,0.0
text07-BIO-SHORT-2506.13576v3,q01,HP_minus_LP,0.02500000000000004
text08-BIO-SHORT-2503.19923v2,q01,HP_minus_LP,0.05833333333333333
text09-BIO-SHORT-2602.00019v1,q01,HP_minus_LP,-0.00833333333333334
text10-BIO-SHORT-2506.13817v1,q01,HP_minus_LP,0.14166666666666666
text11-CS-SHORT-2506.09194v1,q01,HP_minus_LP,-0.03333333333333336
text12-CS-SHORT-2512.19717v1,q01,HP_minus_LP,-0.075
text13-CS-SHORT-2510.04124v5,q01,HP_minus_LP,0.0
text14-CS-SHORT-2509.13349v2,q01,HP_minus_LP,1.850371707708594e-17
text15-CS-SHORT-2602.03870v1,q01,HP_minus_LP,0.00833333333333334
text16-CS-SHORT-2509.06033v1,q01,HP_minus_LP,0.05833333333333335
text17-CS-SHORT-2509.16294v1,q01,HP_minus_LP,-0.04166666666666665
text18-CS-SHORT-2507.09492v1,q01,HP_minus_LP,0.041666666666666664
text19-CS-SHORT-2509.14600v1,q01,HP_minus_LP,0.06666666666666665
text20-CS-SHORT-2503.14899v1,q01,HP_minus_LP,-0.05000000000000001
text21-PHY-SHORT-2601.23079v1,q01,HP_minus_LP,0.0
text22-PHY-SHORT-2601.23047v1,q01,HP_minus_LP,-0.033333333333333326
text23-PHY-SHORT-2601.23057v1,q01,HP_minus_LP,-0.06666666666666664
text24-PHY-SHORT-2509.16741v1,q01,HP_minus_LP,0.00833333333333334
text25-PHY-SHORT-2507.08042v1,q01,HP_minus_LP,0.19999999999999998
text26-PHY-SHORT-2512.23538v1,q01,HP_minus_LP,0.0
text27-PHY-SHORT-2510.18500v1,q01,HP_minus_LP,0.13333333333333333
text28-PHY-SHORT-2508.20431v1,q01,HP_minus_LP,0.15833333333333333
text29-PHY-SHORT-2509.06825v1,q01,HP_minus_LP,0.0
text30-PHY-SHORT-2509.17653v2,q01,HP_minus_LP,0.0
text31-MATH-SHORT-2511.03536v1,q01,HP_minus_LP,0.025000000000000005
text32-MATH-SHORT-2603.02088v1,q01,HP_minus_LP,0.1416666666666667
text33-MATH-SHORT-2512.22134v3,q01,HP_minus_LP,0.11666666666666664
text34-MATH-SHORT-2509.00532v1,q01,HP_minus_LP,0.09166666666666666
text35-MATH-SHORT-2512.06844v1,q01,HP_minus_LP,-0.041666666666666664
text36-MATH-SHORT-2503.09380v2,q01,HP_minus_LP,0.024999999999999984
text37-MATH-SHORT-2510.26426v1,q01,HP_minus_LP,0.0
text38-MATH-SHORT-2512.04101v1,q01,HP_minus_LP,0.033333333333333326
text39-MATH-SHORT-2506.11609v2,q01,HP_minus_LP,0.05000000000000001
text40-MATH-SHORT-2507.15879v2,q01,HP_minus_LP,0.0
text41-BIO-LONG-2512.06709v1,q01,HP_minus_LP,0.025000000000000005
text42-BIO-LONG-2503.07104v1,q01,HP_minus_LP,0.016666666666666663
text43-BIO-LONG-2506.16577v1,q01,HP_minus_LP,0.0
text44-BIO-LONG-2505.20052v1,q01,HP_minus_LP,0.0
text45-BIO-LONG-2507.17897v4,q01,HP_minus_LP,0.00833333333333334
text46-BIO-LONG-2505.05863v1,q01,HP_minus_LP,0.025000000000000005
text47-BIO-LONG-2505.21094v1,q01,HP_minus_LP,0.0
text48-BIO-LONG-2602.16750v1,q01,HP_minus_LP,0.0
text49-BIO-LONG-2511.10014v1,q01,HP_minus_LP,0.016666666666666663
text50-BIO-LONG-2603.01054v1,q01,HP_minus_LP,-0.00833333333333334
text51-CS-LONG-2602.11588v1,q01,HP_minus_LP,0.0
text52-CS-LONG-2602.15675v1,q01,HP_minus_LP,0.0
text53-CS-LONG-2603.02012v1,q01,HP_minus_LP,0.0
text54-CS-LONG-2602.23006v1,q01,HP_minus_LP,0.033333333333333326
text55-CS-LONG-2602.21625v1,q01,HP_minus_LP,0.075
text56-CS-LONG-2602.13713v1,q01,HP_minus_LP,0.0
text57-CS-LONG-2603.00079v1,q01,HP_minus_LP,-0.00833333333333334
text58-CS-LONG-2603.01023v1,q01,HP_minus_LP,0.0
text59-CS-LONG-2602.19401v1,q01,HP_minus_LP,-0.033333333333333326
text60-CS-LONG-2602.18518v1,q01,HP_minus_LP,-0.08333333333333333
text61-PHY-LONG-2602.03885v1,q01,HP_minus_LP,0.0
text62-PHY-LONG-2511.21971v1,q01,HP_minus_LP,0.03333333333333335
text63-PHY-LONG-2512.18015v1,q01,HP_minus_LP,0.0
text64-PHY-LONG-2602.23683v1,q01,HP_minus_LP,0.0
text65-PHY-LONG-2601.13267v1,q01,HP_minus_LP,0.041666666666666664
text66-PHY-LONG-2512.24566v1,q01,HP_minus_LP,0.11666666666666668
text67-PHY-LONG-2602.07636v2,q01,HP_minus_LP,0.04166666666666665
text68-PHY-LONG-2512.18130v1,q01,HP_minus_LP,0.0
text69-PHY-LONG-2602.17389v1,q01,HP_minus_LP,-0.04999999999999997
text70-PHY-LONG-2602.08188v1,q01,HP_minus_LP,0.18333333333333335
text71-MATH-LONG-2511.12781v1,q01,HP_minus_LP,0.05000000000000001
text72-MATH-LONG-2602.06095v1,q01,HP_minus_LP,-0.008333333333333331
text73-MATH-LONG-2511.18101v1,q01,HP_minus_LP,-0.06666666666666665
text74-MATH-LONG-2512.15978v1,q01,HP_minus_LP,0.033333333333333326
text75-MATH-LONG-2511.22140v1,q01,HP_minus_LP,0.0
text76-MATH-LONG-2602.20441v1,q01,HP_minus_LP,0.0
text77-MATH-LONG-2601.20851v2,q01,HP_minus_LP,0.033333333333333326
text78-MATH-LONG-2512.17595v1,q01,HP_minus_LP,0.00833333333333334
text79-MATH-LONG-2512.10129v1,q01,HP_minus_LP,-0.04166666666666665
text80-MATH-LONG-2512.10507v1,q01,HP_minus_LP,0.0
text01-BIO-SHORT-2505.02276v1,q01,Name_x_Inst,0.0
text02-BIO-SHORT-2507.04575v1,q01,Name_x_Inst,0.0
text03-BIO-SHORT-2505.11568v3,q01,Name_x_Inst,0.01666666666666668
text04-BIO-SHORT-2507.08385v1,q01,Name_x_Inst,-0.08333333333333337
text05-BIO-SHORT-2504.10973v1,q01,Name_x_Inst,0.0
text06-BIO-SHORT-2506.14789v1,q01,Name_x_Inst,0.0
text07-BIO-SHORT-2506.13576v3,q01,Name_x_Inst,0.05000000000000001
text08-BIO-SHORT-2503.19923v2,q01,Name_x_Inst,-0.05000000000000001
text09-BIO-SHORT-2602.00019v1,q01,Name_x_Inst,0.01666666666666668
text10-BIO-SHORT-2506.13817v1,q01,Name_x_Inst,-0.05000000000000001
text11-CS-SHORT-2506.09194v1,q01,Name_x_Inst,-0.06666666666666665
text12-CS-SHORT-2512.19717v1,q01,Name_x_Inst,-0.01666666666666668
text13-CS-SHORT-2510.04124v5,q01,Name_x_Inst,0.0
text14-CS-SHORT-2509.13349v2,q01,Name_x_Inst,-0.09999999999999998
text15-CS-SHORT-2602.03870v1,q01,Name_x_Inst,0.01666666666666668
text16-CS-SHORT-2509.06033v1,q01,Name_x_Inst,-0.08333333333333333
text17-CS-SHORT-2509.16294v1,q01,Name_x_Inst,-0.016666666666666646
text18-CS-SHORT-2507.09492v1,q01,Name_x_Inst,-0.08333333333333333
text19-CS-SHORT-2509.14600v1,q01,Name_x_Inst,0.20000000000000004
text20-CS-SHORT-2503.14899v1,q01,Name_x_Inst,0.1333333333333333
text21-PHY-SHORT-2601.23079v1,q01,Name_x_Inst,0.0
text22-PHY-SHORT-2601.23047v1,q01,Name_x_Inst,0.06666666666666665
text23-PHY-SHORT-2601.23057v1,q01,Name_x_Inst,-0.09999999999999998
text24-PHY-SHORT-2509.16741v1,q01,Name_x_Inst,0.01666666666666668
text25-PHY-SHORT-2507.08042v1,q01,Name_x_Inst,0.30000000000000004
text26-PHY-SHORT-2512.23538v1,q01,Name_x_Inst,0.0
text27-PHY-SHORT-2510.18500v1,q01,Name_x_Inst,-3.700743415417188e-17
text28-PHY-SHORT-2508.20431v1,q01,Name_x_Inst,0.01666666666666668
text29-PHY-SHORT-2509.06825v1,q01,Name_x_Inst,0.0
text30-PHY-SHORT-2509.17653v2,q01,Name_x_Inst,0.0
text31-MATH-SHORT-2511.03536v1,q01,Name_x_Inst,0.05000000000000001
text32-MATH-SHORT-2603.02088v1,q01,Name_x_Inst,-0.04999999999999997
text33-MATH-SHORT-2512.22134v3,q01,Name_x_Inst,3.700743415417188e-17
text34-MATH-SHORT-2509.00532v1,q01,Name_x_Inst,-0.21666666666666667
text35-MATH-SHORT-2512.06844v1,q01,Name_x_Inst,0.08333333333333333
text36-MATH-SHORT-2503.09380v2,q01,Name_x_Inst,0.08333333333333333
text37-MATH-SHORT-2510.26426v1,q01,Name_x_Inst,0.0
text38-MATH-SHORT-2512.04101v1,q01,Name_x_Inst,0.10000000000000002
text39-MATH-SHORT-2506.11609v2,q01,Name_x_Inst,0.03333333333333329
text40-MATH-SHORT-2507.15879v2,q01,Name_x_Inst,0.0
text41-BIO-LONG-2512.06709v1,q01,Name_x_Inst,0.05000000000000001
text42-BIO-LONG-2503.07104v1,q01,Name_x_Inst,0.033333333333333326
text43-BIO-LONG-2506.16577v1,q01,Name_x_Inst,0.0
text44-BIO-LONG-2505.20052v1,q01,Name_x_Inst,0.0
text45-BIO-LONG-2507.17897v4,q01,Name_x_Inst,0.01666666666666668
text46-BIO-LONG-2505.05863v1,q01,Name_x_Inst,-0.11666666666666665
text47-BIO-LONG-2505.21094v1,q01,Name_x_Inst,0.3333333333333333
text48-BIO-LONG-2602.16750v1,q01,Name_x_Inst,0.0
text49-BIO-LONG-2511.10014v1,q01,Name_x_Inst,0.09999999999999998
text50-BIO-LONG-2603.01054v1,q01,Name_x_Inst,-0.01666666666666668
text51-CS-LONG-2602.11588v1,q01,Name_x_Inst,0.0
text52-CS-LONG-2602.15675v1,q01,Name_x_Inst,0.0
text53-CS-LONG-2603.02012v1,q01,Name_x_Inst,0.0
text54-CS-LONG-2602.23006v1,q01,Name_x_Inst,0.10000000000000002
text55-CS-LONG-2602.21625v1,q01,Name_x_Inst,0.01666666666666668
text56-CS-LONG-2602.13713v1,q01,Name_x_Inst,0.0
text57-CS-LONG-2603.00079v1,q01,Name_x_Inst,-0.01666666666666668
text58-CS-LONG-2603.01023v1,q01,Name_x_Inst,0.0
text59-CS-LONG-2602.19401v1,q01,Name_x_Inst,-0.06666666666666665
text60-CS-LONG-2602.18518v1,q01,Name_x_Inst,0.0
text61-PHY-LONG-2602.03885v1,q01,Name_x_Inst,0.0
text62-PHY-LONG-2511.21971v1,q01,Name_x_Inst,0.033333333333333326
text63-PHY-LONG-2512.18015v1,q01,Name_x_Inst,0.0
text64-PHY-LONG-2602.23683v1,q01,Name_x_Inst,0.0
text65-PHY-LONG-2601.13267v1,q01,Name_x_Inst,0.08333333333333333
text66-PHY-LONG-2512.24566v1,q01,Name_x_Inst,0.033333333333333326
text67-PHY-LONG-2602.07636v2,q01,Name_x_Inst,-0.05000000000000001
text68-PHY-LONG-2512.18130v1,q01,Name_x_Inst,0.0
text69-PHY-LONG-2602.17389v1,q01,Name_x_Inst,0.1333333333333333
text70-PHY-LONG-2602.08188v1,q01,Name_x_Inst,-0.033333333333333326
text71-MATH-LONG-2511.12781v1,q01,Name_x_Inst,-0.10000000000000002
text72-MATH-LONG-2602.06095v1,q01,Name_x_Inst,-0.15
text73-MATH-LONG-2511.18101v1,q01,Name_x_Inst,0.0
text74-MATH-LONG-2512.15978v1,q01,Name_x_Inst,-0.06666666666666665
text75-MATH-LONG-2511.22140v1,q01,Name_x_Inst,0.0
text76-MATH-LONG-2602.20441v1,q01,Name_x_Inst,0.0
text77-MATH-LONG-2601.20851v2,q01,Name_x_Inst,0.06666666666666665
text78-MATH-LONG-2512.17595v1,q01,Name_x_Inst,0.01666666666666668
text79-MATH-LONG-2512.10129v1,q01,Name_x_Inst,0.11666666666666665
text80-MATH-LONG-2512.10507v1,q01,Name_x_Inst,0.0
text01-BIO-SHORT-2505.02276v1,q01,Name_x_Bibliometrics,0.0
text02-BIO-SHORT-2507.04575v1,q01,Name_x_Bibliometrics,0.0
text03-BIO-SHORT-2505.11568v3,q01,Name_x_Bibliometrics,-0.01666666666666668
text04-BIO-SHORT-2507.08385v1,q01,Name_x_Bibliometrics,-0.0833333333333333
text05-BIO-SHORT-2504.10973v1,q01,Name_x_Bibliometrics,0.1333333333333333
text06-BIO-SHORT-2506.14789v1,q01,Name_x_Bibliometrics,0.0
text07-BIO-SHORT-2506.13576v3,q01,Name_x_Bibliometrics,0.05000000000000001
text08-BIO-SHORT-2503.19923v2,q01,Name_x_Bibliometrics,-0.05000000000000001
text09-BIO-SHORT-2602.00019v1,q01,Name_x_Bibliometrics,-0.01666666666666668
text10-BIO-SHORT-2506.13817v1,q01,Name_x_Bibliometrics,0.05000000000000001
